library,path,relative_path,width,height,duration,size_mb,mtime
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\004_莫干山_烧烤__S_V004_S016.mp4,07_烧烤露营夜场\烧烤\004_莫干山_烧烤__S_V004_S016.mp4,480,444,1.567,0.378,2026-07-03T14:51:02
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\009_莫干山_烧烤__S_V007_S009.mp4,07_烧烤露营夜场\烧烤\009_莫干山_烧烤__S_V007_S009.mp4,720,668,1.867,0.636,2026-07-03T14:51:12
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\010_莫干山_烧烤__S_V011_S010.mp4,07_烧烤露营夜场\烧烤\010_莫干山_烧烤__S_V011_S010.mp4,720,594,1.967,0.278,2026-07-03T14:51:14
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\013_莫干山_烧烤__A_V016_S032.mp4,07_烧烤露营夜场\烧烤\013_莫干山_烧烤__A_V016_S032.mp4,1080,992,0.867,1.006,2026-07-03T14:51:20
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\016_莫干山_烧烤__S_V021_S025.mp4,07_烧烤露营夜场\烧烤\016_莫干山_烧烤__S_V021_S025.mp4,720,668,1.633,1.156,2026-07-03T14:51:27
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\018_莫干山_烧烤__S_V022_S017.mp4,07_烧烤露营夜场\烧烤\018_莫干山_烧烤__S_V022_S017.mp4,720,596,3.133,0.448,2026-07-03T14:51:32
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\021_莫干山_烧烤__S_V024_S021.mp4,07_烧烤露营夜场\烧烤\021_莫干山_烧烤__S_V024_S021.mp4,720,618,1.167,0.325,2026-07-03T14:51:37
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\烧烤\022_莫干山_烧烤__S_V025_S015.mp4,07_烧烤露营夜场\烧烤\022_莫干山_烧烤__S_V025_S015.mp4,1080,900,2.367,1.629,2026-07-03T14:51:40
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\006_莫干山_篝火__S_V005_S036.mp4,07_烧烤露营夜场\篝火\006_莫干山_篝火__S_V005_S036.mp4,720,694,1.833,0.896,2026-07-03T14:51:52
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\007_莫干山_篝火__B_V011_S011.mp4,07_烧烤露营夜场\篝火\007_莫干山_篝火__B_V011_S011.mp4,720,460,1.333,0.075,2026-07-03T14:51:54
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\008_莫干山_篝火__B_V011_S014.mp4,07_烧烤露营夜场\篝火\008_莫干山_篝火__B_V011_S014.mp4,720,500,2.233,0.225,2026-07-03T14:51:56
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\009_莫干山_篝火__B_V019_S018.mp4,07_烧烤露营夜场\篝火\009_莫干山_篝火__B_V019_S018.mp4,720,604,1.5,0.265,2026-07-03T14:51:58
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\010_莫干山_篝火__A_V021_S005.mp4,07_烧烤露营夜场\篝火\010_莫干山_篝火__A_V021_S005.mp4,720,658,0.9,0.405,2026-07-03T14:51:59
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\011_莫干山_篝火__A_V021_S027.mp4,07_烧烤露营夜场\篝火\011_莫干山_篝火__A_V021_S027.mp4,720,706,1.8,0.641,2026-07-03T14:52:01
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\012_莫干山_篝火__S_V021_S028.mp4,07_烧烤露营夜场\篝火\012_莫干山_篝火__S_V021_S028.mp4,720,658,2.0,0.931,2026-07-03T14:52:04
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\015_莫干山_篝火__S_V023_S029.mp4,07_烧烤露营夜场\篝火\015_莫干山_篝火__S_V023_S029.mp4,720,594,2.933,1.174,2026-07-03T14:52:11
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\016_莫干山_篝火__S_V024_S020.mp4,07_烧烤露营夜场\篝火\016_莫干山_篝火__S_V024_S020.mp4,720,602,1.833,0.337,2026-07-03T14:52:13
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\017_莫干山_篝火__A_V025_S043.mp4,07_烧烤露营夜场\篝火\017_莫干山_篝火__A_V025_S043.mp4,1080,852,0.867,0.264,2026-07-03T14:52:15
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\篝火\018_莫干山_篝火__A_V025_S044.mp4,07_烧烤露营夜场\篝火\018_莫干山_篝火__A_V025_S044.mp4,1080,852,1.167,0.303,2026-07-03T14:52:17
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营\002_莫干山_露营__S_V010_S005.mp4,07_烧烤露营夜场\露营\002_莫干山_露营__S_V010_S005.mp4,720,590,1.5,0.143,2026-07-03T14:52:20
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营\003_莫干山_露营__S_V010_S006.mp4,07_烧烤露营夜场\露营\003_莫干山_露营__S_V010_S006.mp4,720,594,0.933,0.117,2026-07-03T14:52:22
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营\004_莫干山_露营__S_V011_S012.mp4,07_烧烤露营夜场\露营\004_莫干山_露营__S_V011_S012.mp4,720,496,1.767,0.174,2026-07-03T14:52:23
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营\006_莫干山_露营__S_V018_S011.mp4,07_烧烤露营夜场\露营\006_莫干山_露营__S_V018_S011.mp4,720,590,2.167,0.156,2026-07-03T14:52:30
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营\007_莫干山_露营__S_V019_S014.mp4,07_烧烤露营夜场\露营\007_莫干山_露营__S_V019_S014.mp4,720,564,1.267,0.107,2026-07-03T14:52:32
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营\012_莫干山_露营__S_V024_S029.mp4,07_烧烤露营夜场\露营\012_莫干山_露营__S_V024_S029.mp4,720,572,1.4,0.137,2026-07-03T14:52:40
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营\013_莫干山_露营__B_V025_S016.mp4,07_烧烤露营夜场\露营\013_莫干山_露营__B_V025_S016.mp4,1080,802,3.267,1.255,2026-07-03T14:52:44
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\006_莫干山_露营吃东西__A_V010_S019.mp4,07_烧烤露营夜场\露营吃东西\006_莫干山_露营吃东西__A_V010_S019.mp4,720,592,2.0,0.198,2026-07-03T14:52:56
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\007_莫干山_露营吃东西__A_V010_S020.mp4,07_烧烤露营夜场\露营吃东西\007_莫干山_露营吃东西__A_V010_S020.mp4,720,564,0.567,0.082,2026-07-03T14:52:57
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\008_莫干山_露营吃东西__B_V010_S021.mp4,07_烧烤露营夜场\露营吃东西\008_莫干山_露营吃东西__B_V010_S021.mp4,720,596,0.6,0.078,2026-07-03T14:52:59
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\010_莫干山_露营吃东西__S_V018_S010.mp4,07_烧烤露营夜场\露营吃东西\010_莫干山_露营吃东西__S_V018_S010.mp4,720,596,2.2,0.305,2026-07-03T14:53:07
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\012_莫干山_露营吃东西__S_V021_S009.mp4,07_烧烤露营夜场\露营吃东西\012_莫干山_露营吃东西__S_V021_S009.mp4,720,692,1.367,0.295,2026-07-03T14:53:14
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\013_莫干山_露营吃东西__S_V021_S042.mp4,07_烧烤露营夜场\露营吃东西\013_莫干山_露营吃东西__S_V021_S042.mp4,720,634,2.5,0.606,2026-07-03T14:53:19
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\014_莫干山_露营吃东西__B_V022_S020.mp4,07_烧烤露营夜场\露营吃东西\014_莫干山_露营吃东西__B_V022_S020.mp4,720,596,2.233,0.277,2026-07-03T14:53:23
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\015_莫干山_露营吃东西__S_V023_S026.mp4,07_烧烤露营夜场\露营吃东西\015_莫干山_露营吃东西__S_V023_S026.mp4,720,678,1.167,0.328,2026-07-03T14:53:26
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\016_莫干山_露营吃东西__S_V023_S042.mp4,07_烧烤露营夜场\露营吃东西\016_莫干山_露营吃东西__S_V023_S042.mp4,720,678,2.1,0.459,2026-07-03T14:53:29
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\露营吃东西\017_莫干山_露营吃东西__B_V024_S022.mp4,07_烧烤露营夜场\露营吃东西\017_莫干山_露营吃东西__B_V024_S022.mp4,720,600,1.267,0.165,2026-07-03T14:53:31
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\08_人物反应\开心反应\001_莫干山_开心反应__S_V016_S048.mp4,08_人物反应\开心反应\001_莫干山_开心反应__S_V016_S048.mp4,1080,994,2.6,1.411,2026-07-03T14:53:36
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\08_人物反应\开心反应\002_莫干山_开心反应__A_V024_S002.mp4,08_人物反应\开心反应\002_莫干山_开心反应__A_V024_S002.mp4,720,602,1.1,0.122,2026-07-03T14:53:39
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\口播讲解\001_莫干山_口播讲解__S_V011_S001.mp4,90_待人工分类\口播讲解\001_莫干山_口播讲解__S_V011_S001.mp4,720,680,1.533,0.256,2026-07-03T14:53:41
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\口播讲解\002_莫干山_口播讲解__S_V011_S002.mp4,90_待人工分类\口播讲解\002_莫干山_口播讲解__S_V011_S002.mp4,720,640,0.633,0.105,2026-07-03T14:53:42
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\口播讲解\003_莫干山_口播讲解__S_V011_S003.mp4,90_待人工分类\口播讲解\003_莫干山_口播讲解__S_V011_S003.mp4,720,640,2.1,0.332,2026-07-03T14:53:45
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\口播讲解\004_莫干山_口播讲解__S_V011_S004.mp4,90_待人工分类\口播讲解\004_莫干山_口播讲解__S_V011_S004.mp4,720,680,1.7,0.304,2026-07-03T14:53:47
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\图文海报\010_莫干山_图文海报__S_V009_S010.mp4,90_待人工分类\图文海报\010_莫干山_图文海报__S_V009_S010.mp4,720,560,1.433,0.626,2026-07-03T14:54:27
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\图文海报\015_莫干山_图文海报__S_V009_S015.mp4,90_待人工分类\图文海报\015_莫干山_图文海报__S_V009_S015.mp4,720,706,3.0,1.435,2026-07-03T14:54:41
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\001_莫干山_方案讲解__S_V004_S001.mp4,90_待人工分类\方案讲解\001_莫干山_方案讲解__S_V004_S001.mp4,480,394,18.0,0.843,2026-07-03T14:54:53
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\002_莫干山_方案讲解__S_V004_S002.mp4,90_待人工分类\方案讲解\002_莫干山_方案讲解__S_V004_S002.mp4,480,402,2.533,0.146,2026-07-03T14:54:56
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\003_莫干山_方案讲解__S_V004_S003.mp4,90_待人工分类\方案讲解\003_莫干山_方案讲解__S_V004_S003.mp4,480,460,1.333,0.055,2026-07-03T14:54:58
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\004_莫干山_方案讲解__S_V004_S004.mp4,90_待人工分类\方案讲解\004_莫干山_方案讲解__S_V004_S004.mp4,480,470,1.467,0.048,2026-07-03T14:55:00
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\005_莫干山_方案讲解__S_V004_S005.mp4,90_待人工分类\方案讲解\005_莫干山_方案讲解__S_V004_S005.mp4,480,472,2.0,0.066,2026-07-03T14:55:02
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\006_莫干山_方案讲解__S_V004_S006.mp4,90_待人工分类\方案讲解\006_莫干山_方案讲解__S_V004_S006.mp4,480,472,2.3,0.065,2026-07-03T14:55:05
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\007_莫干山_方案讲解__S_V004_S007.mp4,90_待人工分类\方案讲解\007_莫干山_方案讲解__S_V004_S007.mp4,480,478,0.6,0.036,2026-07-03T14:55:07
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\009_莫干山_方案讲解__S_V004_S009_待人工确认.mp4,90_待人工分类\方案讲解\009_莫干山_方案讲解__S_V004_S009_待人工确认.mp4,480,472,2.2,0.043,2026-07-03T14:55:10
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\011_莫干山_方案讲解__S_V004_S011.mp4,90_待人工分类\方案讲解\011_莫干山_方案讲解__S_V004_S011.mp4,480,442,3.233,0.17,2026-07-03T14:55:16
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\017_莫干山_方案讲解__S_V004_S021.mp4,90_待人工分类\方案讲解\017_莫干山_方案讲解__S_V004_S021.mp4,480,446,2.733,0.401,2026-07-03T14:55:27
D:\Download\素材下载\团建视频\莫干山智能镜头分类,D:\Download\素材下载\团建视频\莫干山智能镜头分类\90_待人工分类\方案讲解\018_莫干山_方案讲解__S_V004_S022.mp4,90_待人工分类\方案讲解\018_莫干山_方案讲解__S_V004_S022.mp4,480,452,0.833,0.37,2026-07-03T14:55:29
