"path","source_video","method","status","time"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\004_莫干山_水上乐园__S_V019_S006.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\004_莫干山_水上乐园__S_V019_S006.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:22"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\007_莫干山_水上乐园__S_V024_S004.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\007_莫干山_水上乐园__S_V024_S004.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:22"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\008_莫干山_水上乐园__S_V024_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\008_莫干山_水上乐园__S_V024_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\009_莫干山_水上乐园__S_V025_S012.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\009_莫干山_水上乐园__S_V025_S012.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\010_莫干山_水上乐园__S_V025_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\010_莫干山_水上乐园__S_V025_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\011_莫干山_水上乐园__S_V025_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\011_莫干山_水上乐园__S_V025_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\012_莫干山_水上乐园__S_V025_S032.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\012_莫干山_水上乐园__S_V025_S032.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\013_莫干山_水上乐园__S_V025_S039.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\水上乐园\013_莫干山_水上乐园__S_V025_S039.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\温泉泡池\001_莫干山_温泉泡池__B_V014_S010.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\温泉泡池\001_莫干山_温泉泡池__B_V014_S010.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\温泉泡池\002_莫干山_温泉泡池__B_V014_S011_待人工确认.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\温泉泡池\002_莫干山_温泉泡池__B_V014_S011_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\温泉泡池\003_莫干山_温泉泡池__B_V014_S017.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\温泉泡池\003_莫干山_温泉泡池__B_V014_S017.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\溯溪玩水\001_莫干山_溯溪玩水__S_V005_S046.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\溯溪玩水\001_莫干山_溯溪玩水__S_V005_S046.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\溯溪玩水\007_莫干山_溯溪玩水__A_V010_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\溯溪玩水\007_莫干山_溯溪玩水__A_V010_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\009_莫干山_漂流__S_V005_S002.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\009_莫干山_漂流__S_V005_S002.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\011_莫干山_漂流__S_V005_S038.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\011_莫干山_漂流__S_V005_S038.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\016_莫干山_漂流__S_V005_S043.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\016_莫干山_漂流__S_V005_S043.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\017_莫干山_漂流__S_V010_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\017_莫干山_漂流__S_V010_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\018_莫干山_漂流__S_V010_S016.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\018_莫干山_漂流__S_V010_S016.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\019_莫干山_漂流__S_V011_S034.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\019_莫干山_漂流__S_V011_S034.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:23"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\022_莫干山_漂流__S_V016_S008.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\022_莫干山_漂流__S_V016_S008.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\025_莫干山_漂流__S_V016_S051.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\025_莫干山_漂流__S_V016_S051.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\026_莫干山_漂流__S_V018_S016.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\026_莫干山_漂流__S_V018_S016.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\027_莫干山_漂流__S_V018_S017.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\027_莫干山_漂流__S_V018_S017.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\028_莫干山_漂流__S_V018_S018.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\028_莫干山_漂流__S_V018_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\030_莫干山_漂流__S_V021_S036.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\030_莫干山_漂流__S_V021_S036.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\031_莫干山_漂流__S_V021_S037.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\漂流\031_莫干山_漂流__S_V021_S037.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\田园小火车\002_莫干山_田园小火车__S_V019_S004.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\田园小火车\002_莫干山_田园小火车__S_V019_S004.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\田园小火车\003_莫干山_田园小火车__S_V019_S005.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\田园小火车\003_莫干山_田园小火车__S_V019_S005.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\田园小火车\004_莫干山_田园小火车__S_V024_S018.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\田园小火车\004_莫干山_田园小火车__S_V024_S018.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\皮划艇\001_莫干山_皮划艇__S_V019_S012.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\皮划艇\001_莫干山_皮划艇__S_V019_S012.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\001_莫干山_真人CS__S_V001_S015.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\001_莫干山_真人CS__S_V001_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\002_莫干山_真人CS__S_V019_S015.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\002_莫干山_真人CS__S_V019_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\005_莫干山_真人CS__S_V023_S021.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\005_莫干山_真人CS__S_V023_S021.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\006_莫干山_真人CS__S_V024_S031.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\006_莫干山_真人CS__S_V024_S031.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\007_莫干山_真人CS__S_V024_S032.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\007_莫干山_真人CS__S_V024_S032.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\008_莫干山_真人CS__S_V025_S033_待人工确认.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\真人CS\008_莫干山_真人CS__S_V025_S033_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\竹林徒步\001_莫干山_竹林徒步__B_V010_S023.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\竹林徒步\001_莫干山_竹林徒步__B_V010_S023.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\竹林徒步\002_莫干山_竹林徒步__S_V018_S007.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\竹林徒步\002_莫干山_竹林徒步__S_V018_S007.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\竹林徒步\003_莫干山_竹林徒步__S_V018_S008.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\竹林徒步\003_莫干山_竹林徒步__S_V018_S008.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:24"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\001_莫干山_茶山越野车__S_V001_S001.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\001_莫干山_茶山越野车__S_V001_S001.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\002_莫干山_茶山越野车__S_V001_S016.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\002_莫干山_茶山越野车__S_V001_S016.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\006_莫干山_茶山越野车__S_V016_S023.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\茶山越野车\006_莫干山_茶山越野车__S_V016_S023.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\采摘体验\001_莫干山_采摘体验__S_V016_S025.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\采摘体验\001_莫干山_采摘体验__S_V016_S025.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\003_莫干山_高山滑道__S_V011_S017.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\003_莫干山_高山滑道__S_V011_S017.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\004_莫干山_高山滑道__S_V011_S027.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\004_莫干山_高山滑道__S_V011_S027.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\005_莫干山_高山滑道__S_V011_S030.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\005_莫干山_高山滑道__S_V011_S030.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\006_莫干山_高山滑道__S_V011_S031.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\006_莫干山_高山滑道__S_V011_S031.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\007_莫干山_高山滑道__S_V011_S032.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\007_莫干山_高山滑道__S_V011_S032.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\008_莫干山_高山滑道__S_V011_S033.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\008_莫干山_高山滑道__S_V011_S033.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\013_莫干山_高山滑道__S_V022_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\013_莫干山_高山滑道__S_V022_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\014_莫干山_高山滑道__S_V022_S016.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\014_莫干山_高山滑道__S_V022_S016.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\016_莫干山_高山滑道__S_V024_S007.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\016_莫干山_高山滑道__S_V024_S007.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\017_莫干山_高山滑道__S_V024_S015.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\017_莫干山_高山滑道__S_V024_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\018_莫干山_高山滑道__S_V024_S017.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\018_莫干山_高山滑道__S_V024_S017.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\019_莫干山_高山滑道__S_V024_S038.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\019_莫干山_高山滑道__S_V024_S038.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\020_莫干山_高山滑道__S_V024_S041.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高山滑道\020_莫干山_高山滑道__S_V024_S041.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:25"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空拓展\001_莫干山_高空拓展__S_V005_S023.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空拓展\001_莫干山_高空拓展__S_V005_S023.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\002_莫干山_高空滑索__S_V005_S020.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\002_莫干山_高空滑索__S_V005_S020.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\004_莫干山_高空滑索__S_V016_S022.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\004_莫干山_高空滑索__S_V016_S022.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\005_莫干山_高空滑索__S_V016_S027.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\005_莫干山_高空滑索__S_V016_S027.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\006_莫干山_高空滑索__S_V023_S001.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\高空滑索\006_莫干山_高空滑索__S_V023_S001.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\002_莫干山_麻将__B_V014_S014.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\002_莫干山_麻将__B_V014_S014.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\003_莫干山_麻将__A_V014_S015.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\003_莫干山_麻将__A_V014_S015.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\005_莫干山_麻将__S_V022_S022.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\005_莫干山_麻将__S_V022_S022.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\006_莫干山_麻将__A_V025_S017_待人工确认.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\006_莫干山_麻将__A_V025_S017_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\008_莫干山_麻将__A_V025_S019_待人工确认.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\008_莫干山_麻将__A_V025_S019_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\009_莫干山_麻将__A_V025_S020.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\009_莫干山_麻将__A_V025_S020.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\010_莫干山_麻将__B_V025_S035.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\010_莫干山_麻将__B_V025_S035.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\011_莫干山_麻将__B_V025_S036.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\05_项目活动\麻将\011_莫干山_麻将__B_V025_S036.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\加油欢呼互动\001_莫干山_加油欢呼互动__S_V018_S009.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\加油欢呼互动\001_莫干山_加油欢呼互动__S_V018_S009.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\加油欢呼互动\003_莫干山_加油欢呼互动__S_V022_S006.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\加油欢呼互动\003_莫干山_加油欢呼互动__S_V022_S006.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\加油欢呼互动\004_莫干山_加油欢呼互动__S_V024_S009.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\加油欢呼互动\004_莫干山_加油欢呼互动__S_V024_S009.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\001_莫干山_团队游戏挑战__S_V001_S007.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\001_莫干山_团队游戏挑战__S_V001_S007.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\007_莫干山_团队游戏挑战__S_V013_S012.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\007_莫干山_团队游戏挑战__S_V013_S012.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:26"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\008_莫干山_团队游戏挑战__S_V013_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\008_莫干山_团队游戏挑战__S_V013_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\009_莫干山_团队游戏挑战__A_V014_S007.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\009_莫干山_团队游戏挑战__A_V014_S007.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\010_莫干山_团队游戏挑战__A_V014_S008.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\010_莫干山_团队游戏挑战__A_V014_S008.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\011_莫干山_团队游戏挑战__S_V016_S039.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\011_莫干山_团队游戏挑战__S_V016_S039.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\012_莫干山_团队游戏挑战__S_V018_S024.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\012_莫干山_团队游戏挑战__S_V018_S024.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\015_莫干山_团队游戏挑战__S_V019_S010.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\015_莫干山_团队游戏挑战__S_V019_S010.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\017_莫干山_团队游戏挑战__S_V021_S023.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\017_莫干山_团队游戏挑战__S_V021_S023.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\018_莫干山_团队游戏挑战__S_V022_S031.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\018_莫干山_团队游戏挑战__S_V022_S031.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\023_莫干山_团队游戏挑战__S_V025_S024_待人工确认.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\团队游戏挑战\023_莫干山_团队游戏挑战__S_V025_S024_待人工确认.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\草坪团建游戏\001_莫干山_草坪团建游戏__S_V016_S021.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\06_团队互动\草坪团建游戏\001_莫干山_草坪团建游戏__S_V016_S021.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\夜间团队互动\005_莫干山_夜间团队互动__S_V016_S009.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\夜间团队互动\005_莫干山_夜间团队互动__S_V016_S009.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
"D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\夜间团队互动\006_莫干山_夜间团队互动__A_V018_S013.mp4","D:\Download\素材下载\团建视频\莫干山智能镜头分类\07_烧烤露营夜场\夜间团队互动\006_莫干山_夜间团队互动__A_V018_S013.mp4","recycle","deleted_to_recycle","2026-07-03T21:41:27"
